timeStamp,car,date,time,lat,lon,speed,x,y,z,o2,map,name,description,hr
2025-06-07 13:44:13.410,15.0,07/06/2025,13:44:13,14.9585524,103.0846329,0.149,0.064,0.064,0.96,6.817,10.69063,,,1.0
2025-06-07 13:44:13.551,15.0,07/06/2025,13:44:13,14.9585524,103.0846329,0.149,0.08,0.096,0.912,5.735,10.68516,,,1.0
2025-06-07 13:44:13.678,15.0,07/06/2025,13:44:13,14.9585524,103.0846329,0.149,0.08,0.032,1.248,5.124,10.71484,,,1.0
2025-06-07 13:44:13.810,15.0,07/06/2025,13:44:13,14.9585524,103.0846329,0.149,0.208,0.112,1.216,5.533,10.68047,,,1.0
2025-06-07 13:44:13.945,15.0,07/06/2025,13:44:13,14.9585524,103.0846329,0.149,0.064,0.096,1.152,4.879,10.71484,,,1.0
2025-06-07 13:44:14.068,15.0,07/06/2025,13:44:13,14.9585524,103.0846329,0.149,0.096,0.08,1.136,5.485,10.69219,,,1.0
2025-06-07 13:44:14.201,15.0,07/06/2025,13:44:13,14.9585524,103.0846329,0.149,0.112,0.048,1.008,6.318,10.67109,,,1.0
2025-06-07 13:44:14.328,15.0,07/06/2025,13:44:14,14.9585524,103.0846329,0.057,0.08,0.096,0.944,6.452,10.70625,,,1.0
2025-06-07 13:44:14.458,15.0,07/06/2025,13:44:14,14.9585524,103.0846329,0.057,0.048,0.048,1.024,4.583,10.69219,,,1.0
2025-06-07 13:44:14.598,15.0,07/06/2025,13:44:14,14.9585524,103.0846329,0.057,0.112,0.064,1.04,3.299,10.70234,,,1.0
2025-06-07 13:44:14.727,15.0,07/06/2025,13:44:14,14.9585524,103.0846329,0.057,0.192,0.08,1.056,3.618,10.6875,,,1.0
2025-06-07 13:44:14.857,15.0,07/06/2025,13:44:14,14.9585524,103.0846329,0.057,0.144,0.112,1.264,5.124,10.67813,,,1.0
2025-06-07 13:44:14.988,15.0,07/06/2025,13:44:14,14.9585524,103.0846329,0.057,0.064,0.096,1.056,0.0,10.70781,,,1.0
2025-06-07 13:44:15.126,15.0,07/06/2025,13:44:14,14.9585524,103.0846329,0.057,0.08,0.064,1.168,9.516,10.66641,,,1.0
2025-06-07 13:44:15.259,15.0,07/06/2025,13:44:15,14.95856,103.0846329,0.148,0.0,0.048,1.104,8.234,10.66172,,,1.0
2025-06-07 13:44:15.379,15.0,07/06/2025,13:44:15,14.95856,103.0846329,0.148,0.048,0.032,1.04,6.665,10.65391,,,1.0
2025-06-07 13:44:15.508,15.0,07/06/2025,13:44:15,14.95856,103.0846329,0.148,0.08,0.064,0.944,5.533,10.66875,,,1.0
2025-06-07 13:44:15.649,15.0,07/06/2025,13:44:15,14.95856,103.0846329,0.148,0.112,0.096,1.056,5.953,10.67656,,,1.0
2025-06-07 13:44:15.779,15.0,07/06/2025,13:44:15,14.95856,103.0846329,0.148,-0.032,0.016,0.944,4.112,10.69219,,,1.0
2025-06-07 13:44:15.908,15.0,07/06/2025,13:44:15,14.95856,103.0846329,0.148,0.08,0.048,1.008,3.597,10.72188,,,1.0
2025-06-07 13:44:16.031,15.0,07/06/2025,13:44:15,14.95856,103.0846329,0.148,0.08,0.016,0.96,2.712,10.71094,,,1.0
2025-06-07 13:44:16.170,15.0,07/06/2025,13:44:15,14.95856,103.0846329,0.148,0.048,0.0,1.264,2.363,10.67031,,,1.0
2025-06-07 13:44:16.300,15.0,07/06/2025,13:44:16,14.9585648,103.0846481,0.39,0.048,0.176,0.56,1.845,10.69922,,,1.0
2025-06-07 13:44:16.430,15.0,07/06/2025,13:44:16,14.9585648,103.0846481,0.39,0.224,-0.192,1.344,1.487,10.68516,,,1.0
2025-06-07 13:44:16.559,15.0,07/06/2025,13:44:16,14.9585648,103.0846481,0.39,0.128,0.112,1.248,1.449,10.66797,,,1.0
2025-06-07 13:44:16.699,15.0,07/06/2025,13:44:16,14.9585648,103.0846481,0.39,0.096,0.112,1.28,1.425,10.67109,,,1.0
2025-06-07 13:44:16.831,15.0,07/06/2025,13:44:16,14.9585648,103.0846481,0.39,0.032,0.016,1.024,1.852,10.67969,,,1.0
2025-06-07 13:44:16.957,15.0,07/06/2025,13:44:16,14.9585648,103.0846481,0.39,0.064,0.0,1.248,4.35,10.70391,,,1.0
2025-06-07 13:44:17.088,15.0,07/06/2025,13:44:16,14.9585648,103.0846481,0.39,0.016,0.096,0.88,2.121,10.69219,,,1.0
2025-06-07 13:44:17.230,15.0,07/06/2025,13:44:16,14.9585648,103.0846481,0.39,0.064,0.176,1.136,2.674,10.69453,,,1.0
2025-06-07 13:44:17.347,15.0,07/06/2025,13:44:17,14.9585648,103.0846481,0.159,0.08,0.144,1.072,7.059,10.69453,,,1.0
2025-06-07 13:44:17.477,15.0,07/06/2025,13:44:17,14.9585648,103.0846481,0.159,0.048,0.096,1.12,2.674,10.69063,,,1.0
2025-06-07 13:44:17.611,15.0,07/06/2025,13:44:17,14.9585648,103.0846481,0.159,0.112,0.064,1.696,8.837,10.69687,,,1.0
2025-06-07 13:44:17.751,15.0,07/06/2025,13:44:17,14.9585648,103.0846481,0.159,0.176,0.144,1.072,1.99,10.70234,,,1.0
2025-06-07 13:44:17.878,15.0,07/06/2025,13:44:17,14.9585648,103.0846481,0.159,0.0,0.176,1.376,7.32,10.72109,,,1.0
2025-06-07 13:44:18.008,15.0,07/06/2025,13:44:17,14.9585648,103.0846481,0.159,0.128,0.096,0.992,2.268,10.71406,,,1.0
2025-06-07 13:44:18.133,15.0,07/06/2025,13:44:17,14.9585648,103.0846481,0.159,0.032,0.16,1.024,6.318,10.66953,,,1.0
2025-06-07 13:44:18.275,15.0,07/06/2025,13:44:18,14.9585695,103.0846481,0.274,0.224,0.144,0.672,4.726,10.69453,,,1.0
2025-06-07 13:44:18.400,15.0,07/06/2025,13:44:18,14.9585695,103.0846481,0.274,0.24,0.112,0.848,4.056,10.675,,,1.0
2025-06-07 13:44:18.535,15.0,07/06/2025,13:44:18,14.9585695,103.0846481,0.274,0.144,0.128,0.848,4.999,10.67969,,,1.0
2025-06-07 13:44:18.661,15.0,07/06/2025,13:44:18,14.9585695,103.0846481,0.274,0.24,0.176,1.312,8.466,10.69531,,,1.0
2025-06-07 13:44:18.802,15.0,07/06/2025,13:44:18,14.9585695,103.0846481,0.274,0.064,0.08,1.104,8.234,10.69609,,,1.0
2025-06-07 13:44:18.920,15.0,07/06/2025,13:44:18,14.9585695,103.0846481,0.274,0.096,0.016,0.8,3.374,10.68438,,,1.0
2025-06-07 13:44:19.052,15.0,07/06/2025,13:44:18,14.9585695,103.0846481,0.274,0.096,0.064,1.344,4.583,10.66562,,,1.0
2025-06-07 13:44:19.179,15.0,07/06/2025,13:44:18,14.9585695,103.0846481,0.274,0.24,0.032,0.48,3.873,10.66719,,,1.0
2025-06-07 13:44:19.317,15.0,07/06/2025,13:44:19,14.9585733,103.0846329,0.273,-0.032,0.0,0.704,0.0,10.66797,,,1.0
2025-06-07 13:44:19.448,15.0,07/06/2025,13:44:19,14.9585733,103.0846329,0.273,0.16,-0.08,1.296,4.084,10.68984,,,1.0
2025-06-07 13:44:19.579,15.0,07/06/2025,13:44:19,14.9585733,103.0846329,0.273,0.16,0.048,0.56,0.0,10.69375,,,1.0
2025-06-07 13:44:19.708,15.0,07/06/2025,13:44:19,14.9585733,103.0846329,0.273,-0.16,-0.016,1.12,3.318,10.71953,,,1.0
2025-06-07 13:44:19.849,15.0,07/06/2025,13:44:19,14.9585733,103.0846329,0.273,0.016,0.208,0.4,0.0,10.68828,,,1.0
2025-06-07 13:44:19.970,15.0,07/06/2025,13:44:19,14.9585733,103.0846329,0.273,0.048,-0.032,0.304,4.198,10.67969,,,1.0
2025-06-07 13:44:20.105,15.0,07/06/2025,13:44:19,14.9585733,103.0846329,0.273,0.112,0.128,0.928,0.0,10.66875,,,1.0
2025-06-07 13:44:20.228,15.0,07/06/2025,13:44:20,14.9585743,103.0846329,0.1,0.064,0.064,1.408,6.253,10.70156,,,1.0
2025-06-07 13:44:20.372,15.0,07/06/2025,13:44:20,14.9585743,103.0846329,0.1,0.096,-0.016,0.16,2.674,10.67734,,,1.0
2025-06-07 13:44:20.498,15.0,07/06/2025,13:44:20,14.9585743,103.0846329,0.1,0.096,0.224,0.944,9.963,10.69766,,,1.0
2025-06-07 13:44:20.619,15.0,07/06/2025,13:44:20,14.9585743,103.0846329,0.1,0.112,-0.048,0.752,2.919,10.68359,,,1.0
2025-06-07 13:44:20.748,15.0,07/06/2025,13:44:20,14.9585743,103.0846329,0.1,0.096,0.16,0.384,0.0,10.69375,,,1.0
2025-06-07 13:44:20.893,15.0,07/06/2025,13:44:20,14.9585743,103.0846329,0.1,0.016,0.064,1.056,3.824,10.67656,,,1.0
2025-06-07 13:44:21.020,15.0,07/06/2025,13:44:20,14.9585743,103.0846329,0.1,0.0,0.032,0.608,0.0,10.69844,,,1.0
2025-06-07 13:44:21.150,15.0,07/06/2025,13:44:20,14.9585743,103.0846329,0.1,0.048,-0.016,1.136,3.64,10.66172,,,1.0
2025-06-07 13:44:21.268,15.0,07/06/2025,13:44:21,14.9585743,103.0846481,0.168,0.0,0.208,0.944,0.0,10.69219,,,1.0
2025-06-07 13:44:21.407,15.0,07/06/2025,13:44:21,14.9585743,103.0846481,0.168,-0.016,0.032,1.2,2.964,10.68828,,,1.0
2025-06-07 13:44:21.539,15.0,07/06/2025,13:44:21,14.9585743,103.0846481,0.168,0.144,0.176,0.336,0.0,10.68359,,,1.0
2025-06-07 13:44:21.669,15.0,07/06/2025,13:44:21,14.9585743,103.0846481,0.168,0.368,0.256,0.336,4.726,10.69531,,,1.0
2025-06-07 13:44:21.800,15.0,07/06/2025,13:44:21,14.9585743,103.0846481,0.168,0.08,0.128,1.424,0.0,10.70781,,,1.0
2025-06-07 13:44:21.939,15.0,07/06/2025,13:44:21,14.9585743,103.0846481,0.168,0.112,0.08,0.704,4.056,10.70078,,,1.0
2025-06-07 13:44:22.060,15.0,07/06/2025,13:44:21,14.9585743,103.0846481,0.168,0.176,0.08,1.328,0.0,10.68203,,,1.0
2025-06-07 13:44:22.188,15.0,07/06/2025,13:44:21,14.9585743,103.0846481,0.168,0.336,0.208,1.456,2.712,10.69531,,,1.0
2025-06-07 13:44:22.318,15.0,07/06/2025,13:44:22,14.9585762,103.0846481,0.205,0.432,-0.112,1.232,2.268,10.69453,,,1.0
2025-06-07 13:44:22.462,15.0,07/06/2025,13:44:22,14.9585762,103.0846481,0.205,0.4,0.16,0.48,1.741,10.69375,,,1.0
2025-06-07 13:44:22.588,15.0,07/06/2025,13:44:22,14.9585762,103.0846481,0.205,0.8,0.016,1.232,1.331,10.66016,,,1.0
2025-06-07 13:44:22.719,15.0,07/06/2025,13:44:22,14.9585762,103.0846481,0.205,0.432,0.304,0.112,1.055,10.66641,,,1.0
2025-06-07 13:44:22.847,15.0,07/06/2025,13:44:22,14.9585762,103.0846481,0.205,0.464,-0.048,1.776,1.122,10.7,,,1.0
2025-06-07 13:44:22.986,15.0,07/06/2025,13:44:22,14.9585762,103.0846481,0.205,0.944,0.032,1.28,1.286,10.68281,,,1.0
2025-06-07 13:44:23.108,15.0,07/06/2025,13:44:22,14.9585762,103.0846481,0.205,0.416,0.16,1.232,1.483,10.69297,,,1.0
2025-06-07 13:44:23.257,15.0,07/06/2025,13:44:23,14.9585762,103.0846329,3.918,0.576,0.0,1.392,1.983,10.69531,,,1.0
2025-06-07 13:44:23.368,15.0,07/06/2025,13:44:23,14.9585762,103.0846329,3.918,0.752,0.128,-0.144,1.735,10.68281,,,1.0
2025-06-07 13:44:23.536,15.0,07/06/2025,13:44:23,14.9585762,103.0846329,3.918,0.256,-0.144,0.96,1.668,10.69609,,,1.0
2025-06-07 13:44:23.668,15.0,07/06/2025,13:44:23,14.9585762,103.0846329,3.918,0.304,-0.32,0.832,1.491,10.67656,,,1.0
2025-06-07 13:44:23.791,15.0,07/06/2025,13:44:23,14.9585762,103.0846329,3.918,0.72,0.144,1.152,1.577,10.69375,,,1.0
2025-06-07 13:44:23.909,15.0,07/06/2025,13:44:23,14.9585762,103.0846329,3.918,0.272,-0.16,2.0,2.02,10.69453,,,1.0
2025-06-07 13:44:24.049,15.0,07/06/2025,13:44:23,14.9585762,103.0846329,3.918,0.432,0.096,0.224,2.137,10.65625,,,1.0
2025-06-07 13:44:24.181,15.0,07/06/2025,13:44:23,14.9585762,103.0846329,3.918,0.464,0.192,0.384,2.058,10.68203,,,1.0
